Orthogroup	AGIS1.0	BSM	CI	GJ	IN	KM	MPE	PP	cultivar_occupancy	reference_present	private_cultivar
OG0000283	NC_089036.1.g7771, NC_089036.1.g7776, NC_089036.1.g7782, NC_089038.1.g17239		NC_089036.1.g7730, NC_089036.1.g7735, NC_089036.1.g7740, NC_089038.1.g17150	NC_089036.1.g7690, NC_089036.1.g7694, NC_089036.1.g7700, NC_089038.1.g17085	NC_089036.1.g7742, NC_089036.1.g7745, NC_089036.1.g7751, NC_089038.1.g17178	NC_089036.1.g7843, NC_089036.1.g7845, NC_089036.1.g7848, NC_089038.1.g17371	NC_089036.1.g7739, NC_089036.1.g7744, NC_089036.1.g7752, NC_089038.1.g17163	NC_089036.1.g7775, NC_089036.1.g7780, NC_089036.1.g7785, NC_089038.1.g17190	6	1	
OG0000285	NC_089036.1.g8755, NC_089037.1.g13749, NC_089042.1.g28893, NC_089043.1.g30877	NC_089036.1.g8731, NC_089037.1.g13650, NC_089042.1.g28734, NC_089043.1.g30746	NC_089036.1.g8713, NC_089037.1.g13700, NC_089042.1.g28743, NC_089043.1.g30708		NC_089036.1.g8719, NC_089037.1.g13694, NC_089042.1.g28830, NC_089043.1.g30835	NC_089036.1.g8837, NC_089037.1.g13854, NC_089042.1.g29080, NC_089043.1.g31147	NC_089036.1.g8728, NC_089037.1.g13688, NC_089042.1.g28693, NC_089043.1.g30634	NC_089036.1.g8746, NC_089037.1.g13745, NC_089042.1.g28806, NC_089043.1.g30819	6	1	
OG0000294	NC_089044.1.g32967, NC_089045.1.g35483, NC_089045.1.g35484, NC_089045.1.g35488, NC_089045.1.g35494	NC_089045.1.g35346, NC_089045.1.g35347, NC_089045.1.g35352, NC_089045.1.g35357	NC_089045.1.g35275, NC_089045.1.g35280, NC_089045.1.g35286	NC_089045.1.g35041, NC_089045.1.g35042, NC_089045.1.g35046, NC_089045.1.g35052	NC_089045.1.g35506, NC_089045.1.g35507, NC_089045.1.g35512, NC_089045.1.g35517	NC_089045.1.g35832, NC_089045.1.g35834, NC_089045.1.g35837, NC_089045.1.g35844		NC_089045.1.g35483, NC_089045.1.g35484, NC_089045.1.g35488, NC_089045.1.g35496	6	1	
OG0000296	NC_089045.1.g36588, NC_089045.1.g36589, NC_089045.1.g36590, NC_089045.1.g36595, NC_089045.1.g36598	NC_089045.1.g36437, NC_089045.1.g36438, NC_089045.1.g36439, NC_089045.1.g36447	NC_089045.1.g36366, NC_089045.1.g36367, NC_089045.1.g36368, NC_089045.1.g36375	NC_089041.1.g24882, NC_089045.1.g36120		NC_089045.1.g36957	NC_089043.1.g30470, NC_089045.1.g36326, NC_089045.1.g36327, NC_089045.1.g36328, NC_089045.1.g36329, NC_089045.1.g36330, NC_089045.1.g36333, NC_089045.1.g36335, NC_089045.1.g36338	NC_089045.1.g36551, NC_089045.1.g36552, NC_089045.1.g36559	6	1	
OG0000299		NC_089035.1.g2469, NC_089035.1.g2471, NC_089035.1.g2473, NC_089035.1.g2550, NC_089035.1.g2551, NC_089039.1.g18878	NC_089035.1.g2471, NC_089035.1.g2473, NC_089035.1.g2474, NC_089035.1.g2476, NC_089035.1.g2554, NC_089035.1.g2555, NC_089039.1.g18933		NC_089035.1.g2545	NC_089035.1.g2516, NC_089035.1.g2518, NC_089035.1.g2520, NC_089035.1.g2591, NC_089035.1.g2593, NC_089039.1.g19205, NC_089040.1.g23458	NC_089035.1.g2473, NC_089035.1.g2475, NC_089035.1.g2477, NC_089035.1.g2551, NC_089035.1.g2552, NC_089039.1.g18973	NC_089035.1.g2532	6	0	
OG0000304	NC_089036.1.g9167	NC_089036.1.g9143	NC_089036.1.g9127, NC_089036.1.g9128, NC_089036.1.g9134, NC_089036.1.g9135, NC_089036.1.g9136, NC_089036.1.g9140	NC_089036.1.g9078, NC_089036.1.g9079, NC_089036.1.g9083, NC_089036.1.g9087, NC_089036.1.g9088, NC_089036.1.g9089, NC_089036.1.g9093	NC_089036.1.g9132, NC_089036.1.g9133, NC_089036.1.g9139, NC_089036.1.g9140, NC_089036.1.g9144	NC_089036.1.g9244, NC_089036.1.g9245, NC_089036.1.g9251, NC_089036.1.g9252, NC_089036.1.g9253, NC_089036.1.g9257	NC_089036.1.g9132		6	1	
OG0000309		NC_089038.1.g15062, NC_089038.1.g15066, NC_089038.1.g15075, NC_089038.1.g15080, NC_089038.1.g15081	NC_089038.1.g15100, NC_089038.1.g15108, NC_089038.1.g15109	NC_089038.1.g15046, NC_089038.1.g15055, NC_089038.1.g15060, NC_089038.1.g15061	NC_089038.1.g15121, NC_089038.1.g15124, NC_089038.1.g15132, NC_089038.1.g15139, NC_089038.1.g15140	NC_089038.1.g15295, NC_089038.1.g15300, NC_089038.1.g15307, NC_089038.1.g15313, NC_089038.1.g15314	NC_089038.1.g15124, NC_089038.1.g15127, NC_089038.1.g15134, NC_089038.1.g15140, NC_089038.1.g15141		6	0	
OG0000312	NC_089035.1.g46, NC_089036.1.g6212, NC_089036.1.g7350, NC_089038.1.g16798	NC_089035.1.g45, NC_089036.1.g6205, NC_089036.1.g7310	NC_089035.1.g47, NC_089036.1.g6222, NC_089036.1.g7310, NC_089038.1.g16707	NC_089035.1.g43, NC_089036.1.g6154, NC_089036.1.g7263, NC_089038.1.g16644		NC_089035.1.g48, NC_089036.1.g6279, NC_089036.1.g7413, NC_089038.1.g16930	NC_089035.1.g45, NC_089036.1.g6170, NC_089036.1.g7308	NC_089035.1.g46, NC_089036.1.g6218, NC_089036.1.g7346, NC_089038.1.g16743	6	1	
OG0000329		NC_089036.1.g6247	NC_089036.1.g5355, NC_089036.1.g6125, NC_089036.1.g6130, NC_089036.1.g6132, NC_089036.1.g6133, NC_089040.1.g22903	NC_089036.1.g5288, NC_089036.1.g6065, NC_089040.1.g22697, NC_089045.1.g36341	NC_089036.1.g5350, NC_089036.1.g6114, NC_089040.1.g22951	NC_089036.1.g5411, NC_089036.1.g6185, NC_089036.1.g6188, NC_089036.1.g6190, NC_089036.1.g6191, NC_089036.1.g6324, NC_089040.1.g23164		NC_089036.1.g5324, NC_089036.1.g6128, NC_089036.1.g6131, NC_089036.1.g6132, NC_089040.1.g22876	6	0	
OG0000334	NC_089035.1.g2816, NC_089046.1.g38323	NC_089035.1.g2805, NC_089046.1.g38172	NC_089035.1.g2810, NC_089036.1.g8427, NC_089046.1.g38089	NC_089035.1.g2776, NC_089036.1.g8377, NC_089039.1.g18558, NC_089043.1.g29833, NC_089045.1.g34911, NC_089046.1.g37783	NC_089035.1.g2805, NC_089046.1.g38349	NC_089035.1.g2841, NC_089036.1.g8540, NC_089041.1.g25192, NC_089041.1.g25544, NC_089043.1.g30490, NC_089046.1.g38701, NC_089046.1.g38966	NC_089035.1.g2796, NC_089036.1.g8435, NC_089046.1.g38055		6	1	
OG0000337	NC_089036.1.g7007, NC_089038.1.g14083, NC_089046.1.g38004	NC_089036.1.g6733, NC_089036.1.g6971, NC_089038.1.g13982, NC_089038.1.g13983, NC_089046.1.g37836	NC_089038.1.g14029	NC_089036.1.g6922, NC_089038.1.g13965, NC_089046.1.g37460		NC_089036.1.g6850, NC_089036.1.g7079, NC_089038.1.g14188, NC_089038.1.g14189, NC_089046.1.g38375	NC_089036.1.g6716, NC_089036.1.g6948, NC_089038.1.g14025, NC_089046.1.g37739	NC_089036.1.g6770, NC_089036.1.g7009, NC_089038.1.g14079, NC_089046.1.g37951	6	1	
OG0000340	NC_089038.1.g14888, NC_089038.1.g14889, NC_089038.1.g14890		NC_089038.1.g14816, NC_089038.1.g14817, NC_089038.1.g14818, NC_089038.1.g14819	NC_089038.1.g14753, NC_089038.1.g14754, NC_089038.1.g14755, NC_089038.1.g14756	NC_089038.1.g14824, NC_089038.1.g14825, NC_089038.1.g14826, NC_089038.1.g14827	NC_089038.1.g15004, NC_089038.1.g15005, NC_089038.1.g15006	NC_089038.1.g14822, NC_089038.1.g14823, NC_089038.1.g14824, NC_089038.1.g14825	NC_089038.1.g14880, NC_089038.1.g14881, NC_089038.1.g14883	6	1	
OG0000345	NC_089040.1.g22771	NC_089040.1.g22581, NC_089040.1.g22582, NC_089040.1.g22598, NC_089040.1.g22599	NC_089040.1.g22635, NC_089040.1.g22637, NC_089040.1.g22651, NC_089040.1.g22652		NC_089040.1.g22716, NC_089040.1.g22717, NC_089040.1.g22732, NC_089040.1.g22733	NC_089040.1.g22925, NC_089040.1.g22926, NC_089040.1.g22942, NC_089040.1.g22943	NC_089040.1.g22591, NC_089040.1.g22592, NC_089040.1.g22608, NC_089040.1.g22609	NC_089040.1.g22635, NC_089040.1.g22636, NC_089040.1.g22650, NC_089040.1.g22651	6	1	
OG0000405	NC_089036.1.g7385, NC_089038.1.g16057, NC_089039.1.g20288, NC_089041.1.g24614, NC_089042.1.g29389, NC_089042.1.g29499	NC_089035.1.g4972, NC_089035.1.g5174, NC_089035.1.g5177, NC_089036.1.g7383, NC_089042.1.g28568	NC_089040.1.g23852, NC_089042.1.g29118	NC_089037.1.g13281, NC_089039.1.g18969, NC_089045.1.g35452	NC_089044.1.g33973	NC_089037.1.g13493, NC_089037.1.g9818, NC_089038.1.g16946, NC_089039.1.g20464, NC_089042.1.g29419, NC_089045.1.g35385		NC_089037.1.g13293	6	1	
OG0000436	NC_089037.1.g12668, NC_089040.1.g22542, NC_089040.1.g23324, NC_089045.1.g37111	NC_089037.1.g12595, NC_089039.1.g19483, NC_089042.1.g27460, NC_089042.1.g27734, NC_089044.1.g33240, NC_089045.1.g36465	NC_089042.1.g27469, NC_089045.1.g36395, NC_089046.1.g37711	NC_089035.1.g2365, NC_089040.1.g22262, NC_089042.1.g27279, NC_089045.1.g34682	NC_089037.1.g12630, NC_089040.1.g23289, NC_089042.1.g27852, NC_089045.1.g36653		NC_089037.1.g12612, NC_089045.1.g36856	NC_089045.1.g36578	6	1	
OG0000460	NC_089040.1.g22419, NC_089040.1.g22470, NC_089044.1.g33141, NC_089046.1.g38392	NC_089044.1.g33035	NC_089040.1.g22301, NC_089040.1.g22349, NC_089044.1.g32968, NC_089046.1.g38158	NC_089040.1.g22159, NC_089044.1.g32718, NC_089046.1.g37848		NC_089040.1.g22584, NC_089040.1.g22633, NC_089044.1.g33462, NC_089046.1.g38771	NC_089040.1.g22274, NC_089040.1.g22319, NC_089044.1.g32908, NC_089046.1.g38116	NC_089040.1.g22315, NC_089040.1.g22359, NC_089044.1.g33116, NC_089046.1.g38322	6	1	
OG0000484	NC_089043.1.g30058, NC_089043.1.g30166, NC_089045.1.g35777	NC_089043.1.g29900, NC_089043.1.g29997, NC_089043.1.g30011, NC_089045.1.g35634	NC_089043.1.g29913		NC_089043.1.g30003, NC_089043.1.g30097, NC_089043.1.g30112, NC_089045.1.g35804	NC_089039.1.g18714, NC_089043.1.g30282, NC_089043.1.g30401, NC_089045.1.g36134	NC_089043.1.g29829, NC_089043.1.g29930, NC_089043.1.g29945, NC_089045.1.g35545	NC_089043.1.g29992, NC_089043.1.g30096, NC_089043.1.g30110, NC_089045.1.g35775	6	1	
OG0000516	NC_089035.1.g4737, NC_089039.1.g18967		NC_089035.1.g4732, NC_089044.1.g32188, NC_089044.1.g33953	NC_089035.1.g4658, NC_089036.1.g5661, NC_089039.1.g18792, NC_089041.1.g25325, NC_089044.1.g31943, NC_089044.1.g33734	NC_089035.1.g4718	NC_089035.1.g4774, NC_089036.1.g5774, NC_089044.1.g32647, NC_089044.1.g34513	NC_089035.1.g4691, NC_089036.1.g5682	NC_089035.1.g4697, NC_089036.1.g5706, NC_089039.1.g18912, NC_089044.1.g32327, NC_089044.1.g34164	6	1	
OG0000524	NC_089037.1.g11893, NC_089037.1.g11894, NC_089038.1.g14116, NC_089038.1.g14171, NC_089038.1.g15063, NC_089041.1.g24829, NC_089041.1.g24830, NC_089044.1.g32859, NC_089046.1.g38218	NC_089046.1.g38152	NC_089038.1.g14060, NC_089039.1.g18633, NC_089039.1.g18634	NC_089038.1.g13997, NC_089044.1.g32434, NC_089045.1.g35423	NC_089038.1.g14049, NC_089041.1.g24779		NC_089038.1.g14057, NC_089041.1.g24788, NC_089045.1.g35391	NC_089038.1.g14478, NC_089038.1.g14479	6	1	
OG0000539	NC_089045.1.g37058, NC_089046.1.g38066	NC_089036.1.g8578, NC_089036.1.g9070, NC_089045.1.g36906, NC_089046.1.g37911	NC_089045.1.g36826, NC_089046.1.g37836	NC_089045.1.g36560, NC_089046.1.g37536		NC_089036.1.g8683, NC_089036.1.g9173, NC_089045.1.g37426, NC_089046.1.g38450	NC_089036.1.g8575, NC_089036.1.g9064, NC_089045.1.g36801, NC_089046.1.g37805, NC_089046.1.g37806	NC_089036.1.g8592, NC_089036.1.g9088, NC_089045.1.g37013, NC_089046.1.g38013	6	1	
OG0000543		NC_089044.1.g32360, NC_089044.1.g32362, NC_089044.1.g32363, NC_089044.1.g32364	NC_089044.1.g32324, NC_089044.1.g32325, NC_089044.1.g32326, NC_089044.1.g32327	NC_089044.1.g32068, NC_089044.1.g32069, NC_089044.1.g32070		NC_089044.1.g32784, NC_089044.1.g32785, NC_089044.1.g32786, NC_089044.1.g32787	NC_089044.1.g32260, NC_089044.1.g32262, NC_089044.1.g32263, NC_089044.1.g32264	NC_089044.1.g32455, NC_089044.1.g32456, NC_089044.1.g32457, NC_089044.1.g32458	6	0	
OG0000554	NC_089035.1.g4487, NC_089035.1.g4489, NC_089035.1.g4493	NC_089035.1.g4473, NC_089035.1.g4474, NC_089035.1.g4477	NC_089035.1.g4481, NC_089035.1.g4482, NC_089035.1.g4486	NC_089035.1.g2845, NC_089035.1.g4411, NC_089035.1.g4412, NC_089035.1.g4417, NC_089035.1.g4557, NC_089035.1.g4558, NC_089038.1.g15382	NC_089035.1.g4469, NC_089035.1.g4470, NC_089035.1.g4473	NC_089035.1.g4529		NC_089035.1.g4448, NC_089035.1.g4449	6	1	
OG0000568	NC_089037.1.g11876, NC_089038.1.g15540, NC_089040.1.g22179, NC_089040.1.g22181	NC_089037.1.g11822, NC_089038.1.g15432, NC_089040.1.g22017	NC_089037.1.g11839, NC_089038.1.g15445, NC_089040.1.g22063, NC_089040.1.g22069	NC_089037.1.g11769, NC_089040.1.g21946	NC_089037.1.g11844, NC_089038.1.g15492, NC_089040.1.g22149	NC_089037.1.g11966, NC_089040.1.g22346, NC_089040.1.g22351	NC_089037.1.g11815, NC_089038.1.g15479, NC_089040.1.g22042		6	1	
OG0000569	NC_089037.1.g12333, NC_089038.1.g14958, NC_089043.1.g30378, NC_089043.1.g30947	NC_089038.1.g14860, NC_089043.1.g30231, NC_089043.1.g30811	NC_089038.1.g14882, NC_089043.1.g30221, NC_089043.1.g30780	NC_089038.1.g14822, NC_089043.1.g29964, NC_089043.1.g30528	NC_089037.1.g12300, NC_089038.1.g14904, NC_089043.1.g30321, NC_089043.1.g30905		NC_089037.1.g12258, NC_089043.1.g30149, NC_089043.1.g30704	NC_089038.1.g14953, NC_089043.1.g30890	6	1	
OG0000586	NC_089045.1.g35611, NC_089046.1.g38106, NC_089046.1.g38146	NC_089045.1.g35469, NC_089046.1.g37945, NC_089046.1.g37983	NC_089045.1.g35399, NC_089046.1.g37871, NC_089046.1.g37911	NC_089045.1.g35159, NC_089046.1.g37573, NC_089046.1.g37610	NC_089045.1.g35632, NC_089046.1.g38130, NC_089046.1.g38170	NC_089045.1.g35960, NC_089046.1.g38484, NC_089046.1.g38523		NC_089044.1.g32340, NC_089045.1.g35610, NC_089046.1.g38051, NC_089046.1.g38092	6	1	
OG0000588			NC_089036.1.g6519, NC_089037.1.g12207, NC_089043.1.g29908, NC_089043.1.g30084, NC_089045.1.g36027, NC_089045.1.g36641	NC_089036.1.g6461, NC_089037.1.g12143, NC_089043.1.g29625, NC_089043.1.g29816, NC_089045.1.g35803	NC_089036.1.g6515, NC_089036.1.g6988	NC_089036.1.g6610, NC_089045.1.g36631	NC_089036.1.g6485, NC_089037.1.g12172, NC_089043.1.g29823, NC_089043.1.g30015, NC_089045.1.g36003, NC_089045.1.g36617	NC_089036.1.g6534	6	0	
OG0000593	NC_089035.1.g561, NC_089037.1.g10059, NC_089038.1.g16842	NC_089035.1.g567, NC_089037.1.g10026, NC_089038.1.g16697	NC_089035.1.g545, NC_089037.1.g10019, NC_089038.1.g16750	NC_089035.1.g567, NC_089037.1.g9981, NC_089038.1.g16689	NC_089035.1.g544, NC_089037.1.g10035, NC_089038.1.g16779	NC_089035.1.g580, NC_089037.1.g10154, NC_089038.1.g16972		NC_089035.1.g551, NC_089037.1.g10059, NC_089038.1.g16787	6	1	
OG0000606	NC_089036.1.g7768, NC_089036.1.g7773, NC_089036.1.g7778	NC_089036.1.g7737, NC_089036.1.g7740, NC_089036.1.g7744	NC_089036.1.g7729, NC_089036.1.g7732, NC_089036.1.g7737	NC_089036.1.g7687, NC_089036.1.g7691, NC_089036.1.g7695	NC_089036.1.g7741, NC_089036.1.g7744, NC_089036.1.g7747		NC_089036.1.g7736, NC_089036.1.g7741, NC_089036.1.g7746	NC_089036.1.g7774, NC_089036.1.g7779, NC_089036.1.g7782	6	1	
OG0000608	NC_089037.1.g10681, NC_089038.1.g16415, NC_089046.1.g37945	NC_089037.1.g10645, NC_089038.1.g16296, NC_089046.1.g37784		NC_089037.1.g10600, NC_089038.1.g16270, NC_089046.1.g37407	NC_089037.1.g10651, NC_089038.1.g16363, NC_089046.1.g37978	NC_089037.1.g10775, NC_089038.1.g16547, NC_089046.1.g38318	NC_089037.1.g10654, NC_089038.1.g16364, NC_089046.1.g37687	NC_089037.1.g10693, NC_089038.1.g16374, NC_089046.1.g37897	6	1	
OG0000613	NC_089038.1.g17437, NC_089042.1.g28157, NC_089045.1.g35567	NC_089038.1.g17273, NC_089042.1.g27981, NC_089045.1.g35427	NC_089038.1.g17355, NC_089042.1.g28004, NC_089045.1.g35354	NC_089038.1.g17286, NC_089042.1.g27787, NC_089045.1.g35122	NC_089038.1.g17373, NC_089042.1.g28106, NC_089045.1.g35591		NC_089038.1.g17363, NC_089042.1.g27966, NC_089045.1.g35337	NC_089038.1.g17385, NC_089042.1.g28058, NC_089045.1.g35568	6	1	
OG0000624	NC_089042.1.g28588, NC_089042.1.g29102, NC_089042.1.g29106	NC_089042.1.g28423, NC_089042.1.g28932, NC_089042.1.g28935	NC_089042.1.g28441, NC_089042.1.g28947, NC_089042.1.g28950	NC_089042.1.g28188, NC_089042.1.g28674, NC_089042.1.g28677	NC_089042.1.g28547, NC_089042.1.g29036, NC_089042.1.g29039	NC_089042.1.g28776, NC_089042.1.g29281, NC_089042.1.g29284		NC_089042.1.g28507, NC_089042.1.g29016, NC_089042.1.g29019	6	1	
OG0000629	NC_089044.1.g33934, NC_089044.1.g33935, NC_089044.1.g33936		NC_089044.1.g33714, NC_089044.1.g33715, NC_089044.1.g33716	NC_089044.1.g33498, NC_089044.1.g33499, NC_089044.1.g33500	NC_089044.1.g33947, NC_089044.1.g33948, NC_089044.1.g33949	NC_089044.1.g34266, NC_089044.1.g34267, NC_089044.1.g34268	NC_089044.1.g33705, NC_089044.1.g33706, NC_089044.1.g33707	NC_089044.1.g33917, NC_089044.1.g33918, NC_089044.1.g33919	6	1	
OG0000634		NC_089037.1.g11582, NC_089039.1.g19870, NC_089045.1.g34908	NC_089036.1.g8645, NC_089037.1.g11584, NC_089045.1.g34821	NC_089037.1.g11522, NC_089039.1.g19850, NC_089045.1.g34602		NC_089035.1.g3680, NC_089037.1.g11705, NC_089039.1.g20191, NC_089045.1.g35376	NC_089035.1.g3614, NC_089037.1.g11578, NC_089039.1.g19924, NC_089045.1.g34810	NC_089035.1.g3618, NC_089037.1.g11640, NC_089039.1.g19950, NC_089045.1.g35030	6	0	
OG0000638	NC_089035.1.g454, NC_089036.1.g9426, NC_089043.1.g31282	NC_089035.1.g455, NC_089043.1.g31120	NC_089035.1.g446, NC_089036.1.g9387, NC_089043.1.g31088		NC_089035.1.g447, NC_089036.1.g9392, NC_089043.1.g31226	NC_089035.1.g463, NC_089036.1.g9516, NC_089043.1.g31544	NC_089035.1.g446, NC_089036.1.g9382, NC_089043.1.g31028	NC_089035.1.g451, NC_089036.1.g9411, NC_089043.1.g31196	6	1	
OG0000639	NC_089035.1.g3991, NC_089035.1.g788, NC_089045.1.g36009	NC_089035.1.g3977, NC_089035.1.g790, NC_089045.1.g35860	NC_089035.1.g3981, NC_089035.1.g760, NC_089045.1.g35782	NC_089035.1.g3925, NC_089035.1.g788, NC_089045.1.g35565		NC_089035.1.g800, NC_089045.1.g36372	NC_089035.1.g3935, NC_089035.1.g764, NC_089045.1.g35762	NC_089035.1.g3949, NC_089035.1.g771, NC_089045.1.g35994	6	1	
OG0000640	NC_089035.1.g864, NC_089035.1.g926, NC_089035.1.g928	NC_089035.1.g866, NC_089035.1.g928, NC_089035.1.g930	NC_089035.1.g835, NC_089035.1.g899, NC_089035.1.g901	NC_089035.1.g862, NC_089035.1.g926	NC_089035.1.g838, NC_089035.1.g901, NC_089035.1.g903	NC_089035.1.g875, NC_089035.1.g938, NC_089035.1.g940	NC_089035.1.g840, NC_089035.1.g903, NC_089035.1.g905		6	1	
OG0000641	NC_089035.1.g1064, NC_089035.1.g2697, NC_089037.1.g13692, NC_089044.1.g34262	NC_089035.1.g1065, NC_089035.1.g2681, NC_089037.1.g13598		NC_089035.1.g1058, NC_089037.1.g13580, NC_089044.1.g33822	NC_089035.1.g1042, NC_089035.1.g2675	NC_089035.1.g1076, NC_089035.1.g2717, NC_089037.1.g13802, NC_089044.1.g34600	NC_089035.1.g1039, NC_089035.1.g2672	NC_089035.1.g2655, NC_089037.1.g13692	6	1	
OG0000656	NC_089037.1.g11720, NC_089042.1.g27766, NC_089045.1.g35328	NC_089035.1.g4751	NC_089037.1.g11677, NC_089042.1.g27610, NC_089045.1.g35091	NC_089037.1.g11617, NC_089042.1.g27418, NC_089045.1.g34887	NC_089037.1.g11691, NC_089042.1.g27709, NC_089045.1.g35344	NC_089037.1.g11802, NC_089042.1.g27956, NC_089045.1.g35659		NC_089035.1.g4726, NC_089037.1.g11736, NC_089042.1.g27670, NC_089045.1.g35321	6	1	
OG0000657	NC_089037.1.g11877, NC_089038.1.g15539, NC_089040.1.g22180		NC_089037.1.g11840, NC_089038.1.g15444, NC_089040.1.g22064	NC_089037.1.g11770, NC_089038.1.g15406, NC_089040.1.g21947	NC_089037.1.g11845, NC_089038.1.g15491	NC_089037.1.g11967, NC_089038.1.g15659, NC_089040.1.g22347	NC_089037.1.g11816, NC_089038.1.g15478, NC_089040.1.g22039	NC_089037.1.g11884, NC_089038.1.g15505, NC_089040.1.g22076	6	1	
OG0000668	NC_089040.1.g22068, NC_089042.1.g29295, NC_089045.1.g35401	NC_089040.1.g21902, NC_089042.1.g29126, NC_089045.1.g35269	NC_089040.1.g21955, NC_089042.1.g29143, NC_089045.1.g35191	NC_089040.1.g21831, NC_089045.1.g34965		NC_089040.1.g22226, NC_089042.1.g29483, NC_089045.1.g35747	NC_089040.1.g21923, NC_089042.1.g29075, NC_089045.1.g35186	NC_089040.1.g21966, NC_089042.1.g29205, NC_089045.1.g35404	6	1	
OG0000670	NC_089041.1.g25899, NC_089041.1.g25903, NC_089041.1.g25907	NC_089041.1.g25745, NC_089041.1.g25751, NC_089041.1.g25757	NC_089041.1.g25752, NC_089041.1.g25757, NC_089041.1.g25762	NC_089041.1.g25550, NC_089041.1.g25554, NC_089041.1.g25558	NC_089041.1.g25854, NC_089041.1.g25859, NC_089041.1.g25864	NC_089041.1.g26064, NC_089041.1.g26067, NC_089041.1.g26070	NC_089041.1.g25706, NC_089041.1.g25710		6	1	
OG0000675	NC_089043.1.g30897, NC_089043.1.g30898, NC_089043.1.g30904		NC_089043.1.g30729, NC_089043.1.g30730, NC_089043.1.g30736	NC_089043.1.g30483, NC_089043.1.g30484, NC_089043.1.g30488	NC_089043.1.g30856, NC_089043.1.g30857, NC_089043.1.g30862	NC_089043.1.g31166, NC_089043.1.g31167, NC_089043.1.g31172	NC_089043.1.g30652, NC_089043.1.g30653, NC_089043.1.g30659	NC_089043.1.g30840, NC_089043.1.g30845	6	1	
OG0000678	NC_089044.1.g32650	NC_089036.1.g8518, NC_089044.1.g32521, NC_089044.1.g33696		NC_089036.1.g8462, NC_089044.1.g32204, NC_089044.1.g33393	NC_089036.1.g8514, NC_089038.1.g16331, NC_089044.1.g33835	NC_089036.1.g8624, NC_089044.1.g32943, NC_089044.1.g34152	NC_089036.1.g8518, NC_089044.1.g32409, NC_089044.1.g33592	NC_089036.1.g8534, NC_089038.1.g16341, NC_089044.1.g32605, NC_089044.1.g33805	6	1	
OG0000687		NC_089036.1.g5516, NC_089041.1.g24641, NC_089042.1.g28455, NC_089044.1.g32850	NC_089036.1.g5518, NC_089041.1.g24670, NC_089042.1.g28476, NC_089044.1.g32795	NC_089036.1.g5453, NC_089041.1.g24505, NC_089042.1.g28221, NC_089044.1.g32535		NC_089036.1.g5580, NC_089041.1.g24972, NC_089042.1.g28814	NC_089036.1.g5477, NC_089041.1.g24629, NC_089042.1.g28418, NC_089044.1.g32730	NC_089044.1.g32925	6	0	
OG0000690		NC_089043.1.g30135, NC_089043.1.g30136, NC_089044.1.g32738, NC_089046.1.g37874, NC_089046.1.g38396	NC_089037.1.g11250, NC_089037.1.g11252, NC_089040.1.g22518, NC_089045.1.g35487	NC_089037.1.g11790, NC_089037.1.g11791, NC_089040.1.g22358, NC_089044.1.g32372, NC_089045.1.g35327, NC_089045.1.g35328, NC_089046.1.g37997		NC_089037.1.g11598	NC_089037.1.g13614, NC_089045.1.g35541	NC_089040.1.g22894	6	0	
OG0000696	NC_089035.1.g1313, NC_089039.1.g17719, NC_089041.1.g25175	NC_089035.1.g1312, NC_089039.1.g17554, NC_089041.1.g25016	NC_089035.1.g1273, NC_089039.1.g17627, NC_089041.1.g25021	NC_089035.1.g1297	NC_089035.1.g1288, NC_089039.1.g17655, NC_089041.1.g25130	NC_089035.1.g1319, NC_089039.1.g17858, NC_089041.1.g25343		NC_089035.1.g1286, NC_089039.1.g17664, NC_089041.1.g25041	6	1	
OG0000697	NC_089035.1.g2611, NC_089035.1.g2612, NC_089035.1.g2784, NC_089035.1.g2786	NC_089035.1.g2589, NC_089035.1.g2776	NC_089035.1.g2779	NC_089035.1.g2565, NC_089035.1.g2566, NC_089035.1.g2743, NC_089035.1.g2744, NC_089035.1.g2745, NC_089035.1.g2746, NC_089035.1.g2747, NC_089035.1.g3418	NC_089035.1.g2772		NC_089035.1.g2767	NC_089035.1.g2562, NC_089035.1.g2752	6	1	
OG0000711	NC_089040.1.g22475, NC_089040.1.g22657, NC_089044.1.g32537, NC_089044.1.g34467, NC_089045.1.g35677		NC_089040.1.g22529, NC_089044.1.g32360, NC_089045.1.g35464	NC_089040.1.g22367, NC_089044.1.g32099	NC_089044.1.g33164	NC_089040.1.g22820, NC_089044.1.g32823, NC_089045.1.g36029	NC_089040.1.g22493, NC_089045.1.g35440	NC_089040.1.g22531, NC_089044.1.g32491, NC_089045.1.g35677	6	1	
OG0000714	NC_089040.1.g23921, NC_089040.1.g23936, NC_089040.1.g23947	NC_089040.1.g23754, NC_089040.1.g23766, NC_089040.1.g23777	NC_089040.1.g23797, NC_089040.1.g23809, NC_089040.1.g23817		NC_089040.1.g23879, NC_089040.1.g23889, NC_089040.1.g23894	NC_089040.1.g24093, NC_089040.1.g24100, NC_089040.1.g24105	NC_089040.1.g23761, NC_089040.1.g23769	NC_089040.1.g23812, NC_089040.1.g23820	6	1	
